Feature ID	Taxon	Confidence
original1795	d__Eukaryota; p__Basidiomycota; c__Microbotryomycetes	0.9999104526650406
original1796	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida; g__Glissomonadida; s__uncultured_eukaryote	0.7270310793051428
original1797	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__Chromulinales; f__Chromulinales; g__Spumella	0.9738892179158205
original1798	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Cryptosporida; f__Cryptosporida; g__Colpodellidae; s__Colpodellidae_sp.	0.9999999999729141
original1799	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales	0.9507488287606463
original1800	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Rhizophlyctidales; f__Rhizophlyctidaceae; g__Rhizophlyctis; s__uncultured_fungus	0.8304986604254782
original1801	d__Eukaryota; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Kondoaceae; g__Bensingtonia; s__Bensingtonia_naganoensis	0.9997664166660859
original1802	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Populus	0.9930641469191732
original1803	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.9163430878117841
original1804	d__Eukaryota	0.9999999957087301
original1805	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis; s__ascomycete_sp.	0.9999226635387409
original1806	d__Eukaryota; p__Cavosteliida; c__Cavosteliida; o__Cavosteliida; f__Cavosteliida; g__Cavosteliida; s__uncultured_eukaryote	0.8889128355635347
original1807	d__Eukaryota; p__Nematozoa; c__Chromadorea; o__Tylenchida; f__Tylenchida; g__Aphelenchoides	0.9831203005471629
original1808	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae; g__Podospora; s__Podospora_anserina	0.9986521528603849
original1809	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae	0.7286092289133274
original1810	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida	0.9828655926895239
original1811	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Gromochytriales; f__Gromochytriaceae; g__uncultured; s__uncultured_Chytridiomycota	0.9801252545159637
original1812	d__Eukaryota	0.9999989147338766
original1813	d__Eukaryota; p__Ascomycota	0.909640664707232
original1814	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida; g__Heteromita	0.979992779765473
original1815	d__Eukaryota; p__Bicosoecida; c__P34.6; o__P34.6; f__P34.6; g__P34.6; s__uncultured_Bicosoecida	0.9999455193545538
original1816	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas; s__Chloromonas_platystigma	0.782042237888862
original1817	d__Eukaryota; p__Amoebozoa; c__Tubulinea; o__Euamoebida; f__Euamoebida; g__Copromyxa; s__Copromyxa_sp.	0.9741356006436672
original1818	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9988822845070147
original1819	d__Eukaryota; p__Cavosteliida; c__Cavosteliida; o__Cavosteliida; f__Cavosteliida; g__Tychosporium; s__Tychosporium_acutostipes	0.9989102928883435
original1820	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricales; g__Ampulloclitocybe; s__Ampulloclitocybe_clavipes	0.997860443320375
original1821	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas	0.939163488542345
original1822	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Ogataea-Candida_clade	0.9999147731278195
original1823	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas; s__Chloromonas_platystigma	0.8077146949347959
original1824	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Chytridiales; f__Incertae_Sedis; g__Chytriomyces; s__Chytriomyces_sp.	0.9943836719237771
original1825	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Ogataea-Candida_clade	0.9999821816962352
original1826	d__Eukaryota; p__Basidiomycota; c__Microbotryomycetes; o__Incertae_Sedis; f__Chrysozymaceae	0.90365889885629
original1827	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Pinophyta; f__Pinophyta	0.9999627617600536
original1828	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9998576605619828
original1829	d__Eukaryota	0.9999994751491056
original1830	d__Eukaryota; p__Vertebrata; c__Mammalia; o__Mammalia; f__Mammalia	0.99999501218953
original1831	d__Eukaryota; p__Ascomycota	0.9999782736697236
original1832	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida	0.999999999366875
original1833	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Monilophyta; f__Monilophyta	0.7958633942408093
original1834	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Apatococcus	0.9954459109017442
original1835	d__Eukaryota; p__Basidiomycota; c__Cystobasidiomycetes	0.9999985603594824
original1836	d__Eukaryota; p__Basidiomycota; c__Microbotryomycetes; o__Leucosporidiales; f__Leucosporidiaceae; g__Leucosporidium	0.9874089716745654
original1837	d__Eukaryota; p__Vertebrata; c__Mammalia; o__Mammalia; f__Mammalia	0.9999993744280417
original1838	d__Eukaryota; p__Ascomycota; c__Leotiomycetes	0.8362409571093872
original1839	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta	0.9995863739507663
original1840	d__Eukaryota	0.9999978982549308
original1841	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Chaetothyriales; g__Chaetothyriales; s__Chaetothyriomycetidae_sp.	0.9754469443647886
original1842	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Asterochloris; s__Asterochloris_erici	0.8672230897702143
original1843	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Kurtzmaniella-Candida_clade; s__[Candida]_santamariae	0.7854154828114384
original1844	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9991112933222457
original1845	d__Eukaryota; p__Nematozoa; c__Chromadorea; o__Tylenchida; f__Tylenchida; g__Aphelenchoides; s__Aphelenchoides_sp.	0.913787407180609
original1846	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida	0.9999996554420119
original1847	d__Eukaryota; p__Incertae_Sedis; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Blastocystis; s__Blastocystis_sp.	0.9994861437663896
original1848	d__Eukaryota; p__Cryptomycota; c__LKM11; o__LKM11; f__LKM11; g__LKM11	0.999999947506991
original1849	d__Eukaryota; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Ascodesmidaceae; g__Eleutherascus; s__Eleutherascus_lectardii	0.7835478310210906
original1850	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Spizellomycetales; f__Olpidiaceae; g__Olpidium; s__uncultured_fungus	0.9795335044866277
original1851	d__Eukaryota	0.9999999967171884
original1852	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9574575213153181
original1853	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Restionaceae; s__Restionaceae_environmental	0.9518924666112161
original1854	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__LEMD098; s__uncultured_Eugregarinida	0.8017803546001956
original1855	d__Eukaryota; p__Cryptomycota; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Paramicrosporidium	0.9355462247567625
original1856	d__Eukaryota; p__Cercozoa; c__Cercomonadidae; o__Cercomonadidae; f__Cercomonadidae	0.962652890624328
original1857	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas; s__Chloromonas_platystigma	0.8393920649268791
original1858	d__Eukaryota; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Chionosphaeraceae	0.999905313143223
original1859	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Monocystis; s__uncultured_Eimeriidae	0.8878527060690049
original1860	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Cryptosporida; f__Cryptosporida; g__Cryptosporidium; s__uncultured_eukaryote	0.9328612195000144
original1861	d__Eukaryota	0.9999986881083447
original1862	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Heterocapsaceae; s__Heterocapsaceae_environmental	0.7962533254641826
original1863	d__Eukaryota; p__Cryptomycota	0.7261487744146624
original1864	d__Eukaryota; p__Cavosteliida; c__Cavosteliida; o__Cavosteliida; f__Cavosteliida; g__Gephyramoeba; s__Gephyramoeba_sp.	0.8484995621930359
original1865	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Neogregarinorida; g__Apicomplexan; s__Apicomplexan_Acarus	0.9986935536407332
original1866	d__Eukaryota; p__Mucoromycota; c__Incertae_Sedis; o__Umbelopsidales; f__Umbelopsidaceae; g__Umbelopsis	0.9999999997858136
original1867	d__Eukaryota; p__Cryptomycota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_fungus	0.9999998156246931
original1868	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.9999997522841901
original1869	d__Eukaryota	0.9999999995650416
original1870	d__Eukaryota	0.9999752733442429
original1871	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Cryptosporida; f__Cryptosporida; g__Colpodella; s__Colpodella_sp.	0.9999519935939962
original1872	d__Eukaryota; p__Arthropoda; c__Arachnida; o__Acari; f__Acari	0.9999999786079289
original1873	d__Eukaryota	0.9999890770991361
original1874	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Oligohymenophorea; g__uncultured; s__uncultured_alveolate	0.999305887739713
original1875	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.999894284917974
original1876	d__Eukaryota; p__Cercozoa	0.9999999671857717
original1877	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Capnodiales	0.8054119085184164
original1878	d__Eukaryota	0.9999947215551607
original1879	d__Eukaryota	0.9999999999999847
original1880	d__Eukaryota; p__Ascomycota; c__Dothideomycetes	0.7076241069848886
original1881	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes	0.9999999998572251
original1882	d__Eukaryota; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Parmeliaceae	0.9629680463289401
original1883	d__Eukaryota; p__Chlorophyta; c__Ulvophyceae; o__Ulvophyceae; f__Ulvophyceae; g__Trentepohlia; s__Trentepohlia_cf.	0.7592738430431646
original1884	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9989779759745777
original1885	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Parnassia; s__Parnassia_palustris	0.9999649123372201
original1886	d__Eukaryota; p__Apicomplexa; c__Conoidasida	0.876786576651767
original1887	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Populus; s__Populus_trichocarpa	0.7440327685141302
original1888	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta	0.9868552276522519
original1889	d__Eukaryota; p__Nematozoa; c__Chromadorea; o__Tylenchida; f__Tylenchida	0.996915104497861
original1890	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Equisetales; f__Equisetaceae; g__Equisetum; s__Equisetum_robustum	0.862523724867561
original1891	d__Eukaryota; p__Ascomycota; c__Dothideomycetes	0.9977480071548147
original1892	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9999682585720167
original1893	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Rhizophydiales	0.8894819375379828
original1894	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9642786800259637
original1895	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Elliptochloris	0.9984738880604983
original1896	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9999916496498846
original1897	d__Eukaryota; p__Cryptomycota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_fungus	0.9999992594578273
original1898	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae	0.7363290309229228
original1899	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Hypotrichia; g__Oxytricha; s__Oxytricha_sp.	0.732751599860611
original1900	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Populus; s__Populus_trichocarpa	0.7980489597723769
original1901	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Cryptosporida; f__Cryptosporida	0.9996416728765546
original1902	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Populus; s__Populus_trichocarpa	0.7908365199926644
original1903	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Colpodea; g__Colpoda; s__Colpoda_sp.	0.9554289529382378
original1904	d__Eukaryota	0.9999989035465157
original1905	d__Eukaryota; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Chionosphaeraceae	0.9998394767651386
original1906	d__Eukaryota; p__Cryptomycota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_eukaryote	0.999944576721038
original1907	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Hypocreales	0.9861731771353419
original1908	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Colpodea; g__Colpoda; s__Colpoda_sp.	0.96711222388282
original1909	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Rhynchogastremataceae; g__Papiliotrema	0.7758014825391735
original1910	d__Eukaryota; p__Tardigrada; c__Eutardigrada; o__Parachela; f__Parachela	0.9999999999999962
original1911	d__Eukaryota	0.9999999841333101
original1912	d__Eukaryota	1.0000000000000064
original1913	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Cryptosporida; f__Cryptosporida; g__Cryptosporidium	0.9635866077235598
original1914	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Rhizophydiales; f__Rhizophydiaceae; g__Rhizophydium; s__uncultured_Rhizophydiales	0.8109657522841671
original1915	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas; s__Chloromonas_platystigma	0.8073258341951682
original1916	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.9653617115864889
original1917	d__Eukaryota	0.9999999999275495
original1918	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Agaricales	0.9999998862611006
original1919	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales	0.9365874558236155
original1920	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida; g__Heteromita	0.9575133953902697
original1921	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorococcum; s__Chlorococcum_echinozygotum	0.9994328428948464
original1922	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Bulleribasidiaceae; g__Dioszegia	0.9931938206963441
original1923	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Chytridiales; f__Chytridiaceae; g__uncultured; s__uncultured_Chytridiomycota	0.7979023899713309
original1924	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9999361948676264
original1925	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas; s__Chloromonas_platystigma	0.9754785626773262
original1926	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9927459143914089
original1927	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Symbiochloris; s__Symbiochloris_symbiontica	0.9996950377892891
original1928	d__Eukaryota	0.9970065026943944
original1929	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida	0.9999999972031227
original1930	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Trebouxia	0.9915957720873252
original1931	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Trebouxia	0.8729271809625244
original1932	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Paraschneideria; s__uncultured_alveolate	0.9998421209198096
original1933	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Tausonia; s__Tausonia_pullulans	0.9905662257163481
original1934	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Symbiochloris	0.9390394437324399
original1935	d__Eukaryota	0.9999955676887258
original1936	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9687630646838976
original1937	d__Eukaryota; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Kondoaceae; g__Kondoa; s__Kondoa_changbaiensis	0.872891834462484
original1938	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta	0.9469041771802988
original1939	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9995328925630517
original1940	d__Eukaryota; p__Mucoromycota; c__Incertae_Sedis; o__Mortierellales; f__Mortierellaceae; g__Mortierella	0.7759214943078482
original1941	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	0.7491063618687506
original1942	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Boletales	0.946202022603348
original1943	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida	0.9815010339578613
original1944	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Elliptochloris; s__Elliptochloris_bilobata	0.9051058931647625
original1945	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta	0.9727261197931372
original1946	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida	0.9999999919307793
original1947	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Chlorellales	0.9585402443040374
original1948	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas; s__Chloromonas_sp.	0.9911141911618446
original1949	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida; g__Glissomonadida; s__metagenome	0.7950442579582041
original1950	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Oligohymenophorea; g__Campanella; s__Campanella_umbellaria	0.925559800174961
original1951	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__Chromulinales; f__Chromulinales; g__Ochromonadaceae; s__Ochromonadaceae_environmental	0.7828306688264969
original1952	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Chloroidium	0.8733031007285629
original1953	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Betula; s__Betula_pendula	0.7827544420721875
original1954	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Agaricales	0.9999984991173191
original1955	d__Eukaryota; p__Vertebrata; c__Mammalia; o__Mammalia; f__Mammalia	0.9769677592433655
original1956	d__Eukaryota; p__LKM15; c__LKM15; o__LKM15; f__LKM15; g__LKM15	0.9020374534568609
original1957	Unassigned	0.4451117440928912
original1958	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Gomphales; f__Gomphaceae; g__Kavinia; s__Kavinia_himantia	0.9273757236464433
original1959	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba	0.9999922933394314
original1960	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Lipomycetaceae; g__Dipodascopsis; s__Dipodascopsis_uninucleata	0.9995539777069694
original1961	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.9716670423117633
original1962	d__Eukaryota; p__Basidiomycota; c__Exobasidiomycetes; o__Georgefischeriales; f__Georgefischeriaceae; g__Georgefischeriaceae; s__uncultured_Dikarya	0.9999970184505539
original1963	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__Chromulinales; f__Chromulinales; g__Spumella	0.9579907379028363
original1964	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Bulleribasidiaceae; g__Vishniacozyma; s__uncultured_Basidiomycota	0.9957015641361813
original1965	d__Eukaryota; p__Amoebozoa; c__Tubulinea; o__Euamoebida; f__Euamoebida; g__BOLA868	0.9999999999975102
original1966	d__Eukaryota; p__Cryptomycota; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Rozella; s__uncultured_opisthokont	0.9399779734770515
original1967	d__Eukaryota; p__Cryptomycota; c__LKM11; o__LKM11; f__LKM11; g__LKM11; s__uncultured_fungus	0.7774457521828123
original1968	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Rhizophydiales; f__uncultured; g__uncultured; s__uncultured_eukaryote	0.9767987857194717
original1969	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__uncultured; g__uncultured; s__uncultured_Auriculariaceae	0.8573300080089955
original1970	d__Eukaryota; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Chionosphaeraceae; g__Kurtzmanomyces; s__Kurtzmanomyces_insolitus	0.9981352347119977
original1971	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes	0.999999973735311
original1972	d__Eukaryota	0.9999999867576774
original1973	d__Eukaryota; p__LKM15; c__LKM15; o__LKM15; f__LKM15; g__LKM15; s__metagenome	0.9646204524723652
original1974	d__Eukaryota; p__Zoopagomycota; c__Incertae_Sedis; o__Zoopagales; f__Piptocephalidaceae; g__Piptocephalis; s__Piptocephalis_lepidula	0.9999999998595399
original1975	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida	0.9999846170515442
original1976	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes	0.93343624767933
original1977	d__Eukaryota; p__Basidiomycota; c__Cystobasidiomycetes; o__Incertae_Sedis; f__Incertae_Sedis; g__Sakaguchia; s__Sakaguchia_lamellibrachiae	0.864497881701543
original1978	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida; g__Heteromita	0.9745823421019826
original1979	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_Sedis; g__Candida; s__Diutina_rugosa	0.999999984629227
original1980	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Populus; s__Populus_trichocarpa	0.7789654101123314
original1981	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida; g__Bodomorpha; s__uncultured_Cercozoa	0.9974713742141064
original1982	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Bryophyta; f__Bryophyta; g__Dicksoniaceae; s__Dicksoniaceae_environmental	0.7331253964032259
original1983	d__Eukaryota; p__Protalveolata; c__Perkinsidae; o__A31; f__A31; g__A31; s__uncultured_Perkinsea	0.8304527518698174
original1984	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9983197596615574
original1985	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes	0.9999272847994374
original1986	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Dictyochloropsis; s__Dictyochloropsis_splendida	0.7342979990291272
original1987	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Betula; s__Betula_pendula	0.7748756752524515
original1988	d__Eukaryota; p__Tardigrada; c__Eutardigrada; o__Parachela; f__Parachela; g__Parachela; s__uncultured_eukaryote	0.7180106031454506
original1989	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Trebouxia	0.9882005274065615
original1990	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida	0.9999998739438104
original1991	d__Eukaryota; p__Nematozoa; c__Chromadorea; o__Rhabditida; f__Rhabditida; g__Parelaphostrongylus; s__Parelaphostrongylus_odocoilei	0.957506411775282
original1992	d__Eukaryota; p__Ascomycota; c__Archaeorhizomycetes; o__Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__Archaeorhizomyces_borealis	0.8719383506059303
original1993	Unassigned	0.5535374695051578
original1994	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricales	0.8028927345645519
original1995	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Coniochaetales; f__Coniochaetaceae; g__Coniochaeta	0.9287116796423498
original1996	d__Eukaryota; p__Ascomycota; c__Dothideomycetes	0.9940155147795408
original1997	d__Eukaryota; p__Ascomycota	0.9934315935635699
original1998	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Monilophyta; f__Monilophyta; g__Amauropelta; s__Amauropelta_navarrensis	0.8560554146051419
original1999	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.9634336043274097
